,Baja_cliente,Género,Jubilado,Pareja,Hijos,Meses_de_Contrato,Servicio_Telefónico,Multi_Lineas,Servicio_Internet,Seguridad_Online,Servicio_de_Backup,Proteccion_de_Dispositivo,Soporte_Tecnico_Full,Stream_TV,Stream_Movies,Contrato,Factura_Online,Forma_de_Pago,Tarifa_Mensual_Cliente,Total_Tarifas_Cliente,Tarifa_por_Dia
2144,0,Masculino,1,1,1,29,1,1,Fiber optic,0,0,1,0,1,1,Mensual,1,Factura electrónica,103.95,2964.8,3.4650000000000003
2145,0,Femenino,0,0,0,29,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,74.2,1993.25,2.4733333333333336
2146,0,Femenino,0,1,0,25,1,0,Fiber optic,0,0,0,1,1,1,Mensual,1,Factura electrónica,95.15,2395.7,3.171666666666667
2147,1,Masculino,1,0,0,55,1,1,Fiber optic,1,0,0,0,1,1,Mensual,1,Factura electrónica,98.8,5617.75,3.2933333333333334
2148,0,Femenino,0,1,0,55,1,1,Fiber optic,0,1,1,0,1,1,Mensual,1,Tarjeta de crédito (automático),103.65,5676.65,3.455
2149,1,Femenino,0,0,1,2,1,1,Fiber optic,0,0,0,0,1,1,Mensual,1,Débito automático,94.2,193.8,3.14
2150,0,Femenino,0,0,0,2,1,0,No,0,0,0,0,0,0,Mensual,1,Débito automático,20.7,39.85,0.69
2151,,Femenino,0,1,1,19,1,1,No,0,0,0,0,0,0,Bianual,0,Factura por correo,25.6,485.9,0.8533333333333334
2152,1,Masculino,0,0,0,62,1,1,Fiber optic,0,0,1,0,1,1,Anual,1,Factura electrónica,96.75,6125.4,3.225
2153,0,Masculino,0,0,1,19,1,0,No,0,0,0,0,0,0,Mensual,1,Factura electrónica,20.0,377.55,0.6666666666666666
2154,,Masculino,0,0,0,9,1,0,Fiber optic,1,0,0,0,0,0,Mensual,0,Factura electrónica,75.6,661.55,2.52
2155,0,Femenino,0,1,1,7,1,0,No,0,0,0,0,0,0,Mensual,0,Factura por correo,20.65,158.95,0.6883333333333332
2156,0,Masculino,0,1,0,29,1,0,Fiber optic,0,0,1,0,0,0,Mensual,1,Tarjeta de crédito (automático),75.3,2263.4,2.51
2157,0,Masculino,0,1,0,29,0,0,DSL,0,0,0,0,1,0,Mensual,0,Factura por correo,33.75,1009.25,1.125
2158,,Masculino,0,0,0,1,1,0,No,0,0,0,0,0,0,Mensual,0,Factura por correo,19.55,19.55,0.6516666666666667
2159,1,Masculino,0,0,0,12,1,0,Fiber optic,1,0,1,0,0,0,Mensual,0,Débito automático,81.7,858.6,2.7233333333333336
2160,0,Femenino,0,0,1,50,1,0,DSL,1,0,1,1,1,0,Anual,1,Tarjeta de crédito (automático),70.8,3478.15,2.36
2161,0,Masculino,0,1,1,67,1,1,Fiber optic,0,1,1,1,1,1,Bianual,1,Débito automático,111.2,7530.8,3.7066666666666666
2162,1,Femenino,0,1,1,33,1,1,Fiber optic,0,0,0,0,0,1,Mensual,0,Tarjeta de crédito (automático),86.15,2745.7,2.871666666666667
2163,0,Femenino,0,1,1,37,1,0,DSL,1,1,0,0,1,1,Anual,0,Débito automático,75.1,2658.8,2.503333333333333
2164,0,Femenino,0,1,0,64,1,1,No,0,0,0,0,0,0,Bianual,0,Tarjeta de crédito (automático),25.0,1584.8,0.8333333333333334
2165,1,Masculino,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Mensual,1,Factura electrónica,89.9,89.9,2.996666666666667
2166,0,Masculino,0,0,0,8,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,74.85,572.45,2.4949999999999997
2167,1,Masculino,0,0,0,9,1,0,DSL,0,0,0,0,0,0,Mensual,0,Factura por correo,44.95,431,1.4983333333333335
2168,0,Masculino,0,0,0,1,1,0,No,0,0,0,0,0,0,Mensual,0,Factura por correo,20.05,20.05,0.6683333333333333
2169,1,Femenino,0,1,0,48,0,0,DSL,0,1,1,0,0,0,Anual,0,Factura por correo,34.7,1604.5,1.1566666666666667
2170,0,Femenino,0,0,0,38,1,1,DSL,1,1,1,0,0,0,Mensual,1,Débito automático,66.15,2522.4,2.205
2171,0,Masculino,0,0,1,3,1,0,No,0,0,0,0,0,0,Mensual,0,Débito automático,20.2,50.6,0.6733333333333333
2172,0,Femenino,0,0,0,32,1,0,No,0,0,0,0,0,0,Mensual,0,Débito automático,19.9,601.55,0.6633333333333333
2173,0,Masculino,0,0,0,3,1,0,DSL,0,0,0,1,0,1,Mensual,0,Factura por correo,60.65,196.9,2.0216666666666665
2174,1,Femenino,0,0,0,10,1,1,Fiber optic,0,1,1,0,0,1,Mensual,1,Factura electrónica,94.85,953.45,3.1616666666666666
2175,1,Femenino,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,1,Mensual,0,Factura por correo,85.8,85.8,2.86
2176,1,Femenino,0,1,0,3,1,1,Fiber optic,0,0,0,0,1,1,Mensual,1,Factura electrónica,95.2,292.85,3.1733333333333333
2177,0,Femenino,0,0,0,3,0,0,DSL,0,0,0,0,1,0,Mensual,1,Tarjeta de crédito (automático),34.8,113.95,1.16
2178,0,Femenino,0,1,1,56,1,1,DSL,1,1,1,1,1,0,Bianual,0,Tarjeta de crédito (automático),81.25,4620.4,2.7083333333333335
2179,0,Masculino,0,0,0,9,0,0,DSL,0,0,0,0,0,0,Mensual,1,Factura por correo,24.6,190.1,0.8200000000000001
2180,0,Femenino,1,0,0,53,1,0,Fiber optic,0,1,0,0,0,0,Mensual,1,Tarjeta de crédito (automático),73.8,4003.85,2.46
2181,0,Femenino,0,0,0,63,1,0,DSL,0,0,1,0,0,1,Anual,0,Tarjeta de crédito (automático),58.55,3503.5,1.9516666666666667
2182,0,Masculino,0,0,0,35,1,1,DSL,1,0,0,0,0,0,Bianual,0,Factura por correo,55.25,1924.1,1.8416666666666666
2183,1,Masculino,0,1,1,41,1,1,Fiber optic,0,0,1,1,1,1,Anual,1,Factura electrónica,102.6,4213.35,3.42
2184,0,Masculino,0,0,0,13,0,0,DSL,0,0,0,0,0,0,Mensual,1,Débito automático,25.15,331.85,0.8383333333333333
2185,0,Masculino,0,1,1,14,1,1,DSL,1,1,0,0,0,1,Mensual,0,Factura por correo,69.2,944.65,2.3066666666666666
2186,0,Masculino,0,0,0,14,1,0,No,0,0,0,0,0,0,Mensual,0,Factura por correo,19.9,283.75,0.6633333333333333
2187,0,Femenino,0,1,1,51,1,1,Fiber optic,1,1,0,0,0,1,Mensual,1,Factura electrónica,93.8,4539.35,3.1266666666666665
2188,1,Femenino,0,0,0,1,1,0,DSL,0,0,0,0,0,1,Mensual,1,Factura electrónica,55.4,55.4,1.8466666666666667
2189,1,Femenino,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura por correo,69.95,69.95,2.3316666666666666
2190,0,Femenino,0,1,0,68,1,0,DSL,1,0,0,1,0,0,Anual,0,Débito automático,55.9,3848.8,1.8633333333333333
2191,1,Masculino,1,0,0,1,1,1,Fiber optic,0,0,1,0,1,0,Mensual,1,Factura electrónica,88.8,88.8,2.96
2192,0,Femenino,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Anual,0,Factura por correo,25.85,25.85,0.8616666666666667
2193,0,Femenino,0,0,0,60,1,0,Fiber optic,0,1,1,0,1,1,Bianual,1,Factura electrónica,99.65,5941.05,3.3216666666666668
2194,1,Masculino,1,0,0,7,1,1,Fiber optic,0,0,0,0,0,0,Mensual,0,Factura por correo,73.75,545.15,2.4583333333333335
2195,0,Femenino,0,1,1,23,1,0,No,0,0,0,0,0,0,Bianual,0,Débito automático,20.4,478.75,0.6799999999999999
2196,0,Masculino,0,1,1,72,1,1,DSL,1,1,1,1,1,0,Bianual,0,Débito automático,82.3,5815.15,2.743333333333333
2197,0,Masculino,0,1,1,3,1,0,Fiber optic,1,1,0,0,1,0,Mensual,0,Factura electrónica,89.85,248.4,2.9949999999999997
2198,1,Masculino,0,0,0,5,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Débito automático,75.9,357.75,2.5300000000000002
2199,0,Femenino,0,1,1,6,1,0,No,0,0,0,0,0,0,Mensual,0,Factura por correo,19.7,113.5,0.6566666666666666
2200,,Femenino,0,0,0,44,1,1,DSL,0,0,0,0,0,0,Mensual,1,Factura por correo,50.15,2139.1,1.6716666666666666
2201,0,Femenino,0,1,1,13,1,0,No,0,0,0,0,0,0,Bianual,1,Débito automático,19.75,246.7,0.6583333333333333
2202,0,Masculino,0,1,0,47,1,0,No,0,0,0,0,0,0,Anual,0,Débito automático,19.9,942.95,0.6633333333333333
2203,0,Masculino,0,1,0,3,0,0,DSL,0,1,0,0,0,0,Mensual,0,Tarjeta de crédito (automático),29.8,94.4,0.9933333333333334
2204,0,Masculino,1,1,0,14,1,0,No,0,0,0,0,0,0,Anual,0,Factura por correo,19.65,228.65,0.6549999999999999
2205,0,Femenino,0,1,1,23,1,1,DSL,1,0,1,1,1,0,Bianual,1,Débito automático,77.15,1759.4,2.5716666666666668
2206,0,Femenino,0,1,0,72,1,1,DSL,1,1,1,1,1,1,Bianual,0,Débito automático,92.0,6474.4,3.066666666666667
2207,1,Femenino,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensual,0,Factura por correo,43.95,43.95,1.465
2208,0,Femenino,0,0,0,66,1,1,Fiber optic,1,1,1,1,0,1,Mensual,1,Débito automático,103.1,6595,3.4366666666666665
2209,0,Masculino,0,1,1,53,1,1,No,0,0,0,0,0,0,Bianual,0,Tarjeta de crédito (automático),25.55,1336.1,0.8516666666666667
2210,0,Femenino,0,0,0,11,1,1,Fiber optic,1,0,0,0,0,0,Mensual,1,Débito automático,79.0,929.3,2.6333333333333333
2211,1,Masculino,0,0,0,61,1,1,Fiber optic,1,0,1,1,1,1,Bianual,1,Tarjeta de crédito (automático),111.6,6876.05,3.7199999999999998
2212,0,Masculino,0,0,1,2,1,1,DSL,1,1,0,0,0,0,Mensual,0,Débito automático,60.95,134.6,2.0316666666666667
2213,0,Femenino,0,0,0,1,1,0,No,0,0,0,0,0,0,Mensual,0,Tarjeta de crédito (automático),20.3,20.3,0.6766666666666666
2214,1,Masculino,0,0,0,1,0,0,DSL,0,0,0,0,0,1,Mensual,1,Factura electrónica,35.45,35.45,1.1816666666666669
2215,1,Masculino,0,1,1,67,1,1,Fiber optic,0,1,1,0,0,0,Anual,0,Factura electrónica,87.4,5918.8,2.9133333333333336
2216,0,Masculino,0,0,0,18,1,1,Fiber optic,0,0,0,0,0,0,Mensual,0,Factura por correo,74.15,1387,2.4716666666666667
2217,0,Masculino,0,1,0,18,1,1,Fiber optic,0,0,0,0,1,1,Mensual,1,Factura electrónica,94.75,1691.9,3.158333333333333
2218,1,Femenino,0,0,0,12,1,0,Fiber optic,0,0,0,0,0,1,Mensual,0,Débito automático,78.1,947.3,2.603333333333333
2219,1,Femenino,1,1,0,27,1,1,Fiber optic,1,0,0,1,1,1,Mensual,1,Débito automático,104.3,2867.75,3.4766666666666666
2220,0,Femenino,0,1,1,61,1,1,Fiber optic,1,1,1,0,0,1,Anual,1,Tarjeta de crédito (automático),100.7,6018.65,3.356666666666667
2221,0,Femenino,0,1,0,65,1,1,Fiber optic,0,1,1,1,1,1,Bianual,1,Débito automático,107.65,7082.85,3.5883333333333334
2222,0,Femenino,0,0,0,41,1,0,No,0,0,0,0,0,0,Bianual,0,Factura por correo,20.0,810.3,0.6666666666666666
2223,0,Masculino,0,1,1,19,1,1,DSL,0,0,0,0,0,0,Mensual,0,Tarjeta de crédito (automático),50.1,910.45,1.6700000000000002
2224,1,Femenino,0,0,0,2,1,0,DSL,0,1,0,0,0,0,Mensual,1,Tarjeta de crédito (automático),49.05,91.1,1.635
2225,1,Masculino,1,1,0,2,1,1,Fiber optic,0,0,0,0,1,0,Mensual,1,Factura por correo,86.85,156.35,2.895
2226,0,Femenino,0,1,1,4,1,0,No,0,0,0,0,0,0,Mensual,1,Factura electrónica,19.95,82.9,0.6649999999999999
2227,0,Masculino,0,1,1,25,1,0,DSL,1,0,0,1,0,0,Mensual,0,Factura electrónica,54.3,1296.8,1.8099999999999998
2228,1,Masculino,0,1,1,60,1,0,Fiber optic,0,1,1,0,1,0,Anual,0,Factura electrónica,90.95,5453.4,3.0316666666666667
2229,1,Femenino,0,1,0,8,1,1,Fiber optic,0,0,0,0,0,1,Mensual,1,Tarjeta de crédito (automático),85.2,627.4,2.8400000000000003
2230,0,Masculino,1,1,0,72,1,1,DSL,1,1,1,0,1,1,Bianual,0,Tarjeta de crédito (automático),84.45,5899.85,2.815
2231,0,Masculino,0,0,0,5,1,0,DSL,1,0,1,0,0,0,Mensual,1,Factura por correo,55.8,274.35,1.8599999999999999
2232,0,Masculino,0,0,1,0,1,0,No,0,0,0,0,0,0,Bianual,0,Factura por correo,20.25,,0.675
2233,0,Femenino,0,1,0,59,1,0,Fiber optic,1,0,1,0,0,0,Anual,1,Tarjeta de crédito (automático),81.25,4639.45,2.7083333333333335
2234,0,Femenino,0,1,0,68,1,1,No,0,0,0,0,0,0,Bianual,0,Tarjeta de crédito (automático),25.8,1911.5,0.86
2235,0,Masculino,0,1,1,54,1,1,No,0,0,0,0,0,0,Bianual,1,Débito automático,24.05,1230.9,0.8016666666666666
2236,0,Masculino,0,0,0,22,1,0,No,0,0,0,0,0,0,Anual,0,Tarjeta de crédito (automático),20.3,467.15,0.6766666666666666
2237,0,Femenino,0,1,0,49,1,1,DSL,0,0,0,0,0,0,Mensual,1,Tarjeta de crédito (automático),52.15,2583.75,1.7383333333333333
2238,0,Femenino,0,1,1,51,1,0,Fiber optic,1,1,0,0,0,0,Mensual,1,Débito automático,79.15,4018.55,2.6383333333333336
2239,0,Femenino,0,1,1,19,1,1,No,0,0,0,0,0,0,Bianual,0,Factura por correo,25.6,485.9,0.8533333333333334
2240,0,Femenino,0,0,1,2,1,1,Fiber optic,1,0,0,0,0,0,Mensual,0,Tarjeta de crédito (automático),80.55,188.1,2.685
2241,0,Femenino,0,1,1,14,1,0,No,0,0,0,0,0,0,Anual,0,Factura por correo,19.55,294.5,0.6516666666666667
2242,1,Masculino,1,1,0,57,0,0,DSL,0,0,0,0,1,1,Mensual,1,Factura electrónica,44.85,2572.95,1.495
2243,0,Masculino,0,1,1,72,1,1,Fiber optic,1,1,0,1,0,1,Bianual,1,Tarjeta de crédito (automático),97.75,6991.6,3.2583333333333333
2244,0,Femenino,0,0,0,63,1,1,Fiber optic,1,1,1,0,1,0,Bianual,0,Tarjeta de crédito (automático),98.0,6218.45,3.2666666666666666
2245,,Femenino,0,0,0,3,0,0,DSL,0,1,0,0,0,0,Mensual,0,Factura por correo,29.2,98.5,0.9733333333333333
2246,0,Femenino,0,0,0,4,1,1,DSL,0,0,0,1,1,0,Mensual,1,Factura por correo,64.4,253,2.146666666666667
2247,0,Masculino,0,1,0,17,1,0,DSL,1,1,0,0,0,1,Anual,0,Factura por correo,64.8,1175.6,2.1599999999999997
2248,1,Masculino,0,0,0,6,1,0,Fiber optic,0,1,0,0,1,0,Mensual,1,Factura electrónica,85.35,489.45,2.8449999999999998
2249,1,Masculino,0,0,0,56,1,1,Fiber optic,0,1,0,1,0,1,Mensual,1,Factura electrónica,94.45,5124.6,3.1483333333333334
2250,1,Femenino,0,1,1,13,1,0,Fiber optic,0,0,0,0,1,1,Mensual,0,Factura electrónica,88.35,1222.8,2.945
2251,1,Femenino,0,1,0,6,1,0,DSL,0,0,0,1,0,0,Mensual,1,Factura electrónica,49.15,270.8,1.6383333333333332
2252,0,Masculino,0,1,0,71,1,1,Fiber optic,0,1,1,0,0,1,Mensual,1,Débito automático,93.25,6669.45,3.1083333333333334
2253,0,Masculino,0,1,0,10,1,0,No,0,0,0,0,0,0,Anual,0,Débito automático,19.6,189.45,0.6533333333333334
2254,0,Femenino,1,1,1,72,1,1,DSL,1,1,1,1,1,1,Bianual,1,Tarjeta de crédito (automático),88.05,6425.65,2.935
2255,0,Femenino,0,1,0,69,1,1,No,0,0,0,0,0,0,Bianual,1,Tarjeta de crédito (automático),24.95,1718.35,0.8316666666666667
2256,1,Masculino,0,0,0,1,1,0,No,0,0,0,0,0,0,Mensual,0,Factura por correo,20.1,20.1,0.67
2257,0,Masculino,0,1,1,47,1,0,Fiber optic,1,0,1,0,0,1,Mensual,0,Factura electrónica,90.05,4137.2,3.0016666666666665
2258,0,Masculino,0,1,0,60,1,0,No,0,0,0,0,0,0,Bianual,1,Débito automático,20.5,1198.8,0.6833333333333333
2259,0,Masculino,0,0,1,2,1,0,No,0,0,0,0,0,0,Mensual,0,Factura por correo,19.25,48.35,0.6416666666666667
2260,1,Femenino,0,0,0,2,1,1,Fiber optic,0,0,0,0,1,1,Mensual,1,Factura electrónica,96.0,174.8,3.2
2261,0,Masculino,0,0,0,53,0,0,DSL,1,1,0,0,0,1,Mensual,1,Débito automático,46.3,2546.85,1.5433333333333332
2262,0,Masculino,0,1,1,34,1,1,Fiber optic,0,0,1,0,0,1,Mensual,1,Tarjeta de crédito (automático),90.05,3097,3.0016666666666665
2263,0,Masculino,0,1,1,60,1,0,DSL,1,1,1,1,0,0,Anual,1,Débito automático,65.85,3928.3,2.195
2264,,Femenino,1,1,0,67,1,0,No,0,0,0,0,0,0,Bianual,1,Débito automático,20.05,1263.05,0.6683333333333333
2265,0,Femenino,1,0,0,55,1,1,Fiber optic,0,0,1,0,1,1,Anual,1,Factura electrónica,100.15,5409.75,3.3383333333333334
2266,0,Masculino,0,1,1,53,1,0,Fiber optic,0,1,0,1,1,0,Mensual,1,Factura electrónica,92.55,4779.45,3.085
2267,1,Masculino,0,0,0,5,1,0,DSL,0,0,1,0,1,1,Anual,1,Factura por correo,70.0,347.4,2.3333333333333335
2268,0,Masculino,0,0,0,57,0,0,DSL,1,0,1,0,1,1,Mensual,1,Factura electrónica,53.75,3196,1.7916666666666667
2269,1,Masculino,0,1,1,1,1,0,DSL,0,0,0,0,0,0,Mensual,1,Factura por correo,45.85,45.85,1.5283333333333333
2270,0,Femenino,0,0,0,61,1,1,DSL,1,0,1,1,1,1,Bianual,0,Tarjeta de crédito (automático),86.45,5175.3,2.881666666666667
2271,0,Masculino,1,1,1,38,1,1,Fiber optic,0,1,0,0,1,1,Mensual,0,Factura electrónica,101.15,3741.85,3.371666666666667
2272,0,Femenino,0,0,0,60,1,0,Fiber optic,1,0,1,1,1,1,Mensual,1,Débito automático,104.95,6236.75,3.4983333333333335
2273,0,Femenino,0,1,1,50,1,0,No,0,0,0,0,0,0,Bianual,0,Débito automático,20.15,930.9,0.6716666666666666
2274,0,Femenino,0,1,1,9,1,1,DSL,0,1,0,0,0,0,Mensual,1,Factura por correo,55.3,501.2,1.8433333333333333
2275,0,Femenino,0,1,1,71,1,0,No,0,0,0,0,0,0,Bianual,0,Tarjeta de crédito (automático),19.7,1415.85,0.6566666666666666
2276,0,Femenino,0,1,0,46,1,0,DSL,0,1,0,1,1,0,Bianual,1,Tarjeta de crédito (automático),64.2,3009.5,2.14
2277,0,Masculino,0,1,1,35,1,1,Fiber optic,0,1,1,1,1,1,Mensual,1,Factura electrónica,109.95,3782.4,3.665
2278,1,Femenino,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,0,Factura electrónica,71.35,71.35,2.378333333333333
2279,0,Femenino,0,0,0,23,1,0,No,0,0,0,0,0,0,Anual,1,Tarjeta de crédito (automático),19.65,478.1,0.6549999999999999
2280,1,Femenino,0,0,0,1,1,1,Fiber optic,0,1,0,0,1,1,Mensual,1,Tarjeta de crédito (automático),100.25,100.25,3.341666666666667
2281,0,Masculino,1,1,0,21,1,0,DSL,1,1,0,0,0,1,Mensual,1,Débito automático,64.95,1339.8,2.165
2282,0,Masculino,0,1,1,16,1,0,No,0,0,0,0,0,0,Mensual,0,Factura electrónica,19.75,313.4,0.6583333333333333
2283,0,Masculino,0,1,0,70,0,0,DSL,0,1,1,1,0,1,Anual,1,Débito automático,51.05,3635.15,1.7016666666666667
2284,0,Masculino,0,0,0,66,1,0,Fiber optic,1,0,1,1,1,1,Bianual,1,Débito automático,105.65,6844.5,3.521666666666667
2285,1,Femenino,0,0,0,1,1,0,Fiber optic,0,1,0,1,1,0,Mensual,0,Factura electrónica,91.7,91.7,3.0566666666666666
2286,0,Masculino,0,0,1,14,1,0,No,0,0,0,0,0,0,Mensual,0,Factura por correo,19.95,268.4,0.6649999999999999
2287,0,Femenino,0,1,1,46,1,0,No,0,0,0,0,0,0,Bianual,0,Débito automático,20.25,890.35,0.675
2288,1,Masculino,0,0,1,49,1,1,Fiber optic,0,0,0,1,1,1,Anual,1,Débito automático,100.6,5069.65,3.353333333333333
2289,0,Femenino,0,1,1,3,1,0,Fiber optic,0,0,0,0,1,0,Mensual,1,Factura electrónica,80.7,239.45,2.69
2290,0,Masculino,0,1,1,34,1,0,Fiber optic,0,0,1,0,1,0,Mensual,1,Factura por correo,84.05,2909.95,2.8016666666666667
2291,1,Masculino,0,1,0,68,1,1,Fiber optic,0,1,1,1,1,1,Bianual,1,Débito automático,110.0,7611.85,3.6666666666666665
2292,1,Femenino,0,1,1,50,1,1,Fiber optic,0,0,0,0,1,0,Mensual,1,Débito automático,84.4,4116.15,2.8133333333333335
2293,0,Masculino,0,0,0,3,1,0,No,0,0,0,0,0,0,Mensual,1,Factura electrónica,20.25,61.45,0.675
2294,0,Femenino,0,0,0,25,1,1,Fiber optic,0,0,0,0,1,0,Mensual,1,Factura por correo,84.6,2088.05,2.82
2295,0,Femenino,1,0,0,19,1,0,Fiber optic,1,1,0,1,1,1,Mensual,1,Factura por correo,105.0,2007.25,3.5
2296,0,Masculino,0,0,0,65,1,1,Fiber optic,0,1,1,0,1,1,Bianual,0,Tarjeta de crédito (automático),105.1,6631.85,3.503333333333333
2297,1,Femenino,0,1,1,3,1,1,Fiber optic,0,0,0,0,0,1,Mensual,1,Débito automático,84.75,264.85,2.825
2298,0,Femenino,0,1,0,67,1,1,Fiber optic,1,0,1,1,1,1,Anual,1,Factura electrónica,111.25,7511.65,3.7083333333333335
2299,0,Femenino,0,0,0,8,1,1,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,75.25,576.7,2.5083333333333333
2300,0,Masculino,0,1,0,67,1,1,DSL,1,1,1,1,0,0,Bianual,0,Tarjeta de crédito (automático),70.9,4677.1,2.3633333333333337
2301,0,Masculino,0,0,0,26,1,0,DSL,0,0,0,1,1,0,Anual,0,Tarjeta de crédito (automático),59.45,1507,1.9816666666666667
2302,1,Masculino,1,1,0,57,1,1,Fiber optic,0,1,1,0,0,1,Mensual,1,Débito automático,95.25,5427.05,3.175
2303,1,Masculino,0,0,0,39,1,1,Fiber optic,0,0,0,0,0,0,Mensual,0,Factura electrónica,75.25,3017.65,2.5083333333333333
2304,0,Masculino,0,1,1,47,1,1,DSL,0,1,0,0,0,0,Mensual,0,Factura electrónica,54.25,2538.2,1.8083333333333333
2305,0,Masculino,0,0,0,20,1,1,Fiber optic,0,0,0,1,1,1,Mensual,1,Factura por correo,98.55,2031.95,3.2849999999999997
2306,1,Masculino,0,1,0,17,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Débito automático,70.4,1214.05,2.3466666666666667
2307,0,Masculino,0,0,0,52,1,0,No,0,0,0,0,0,0,Bianual,0,Débito automático,21.0,1107.2,0.7
2308,0,Masculino,0,1,1,0,1,1,No,0,0,0,0,0,0,Bianual,0,Factura por correo,25.35,,0.8450000000000001
2309,0,Femenino,0,1,0,61,1,0,Fiber optic,1,1,0,1,0,1,Anual,0,Débito automático,93.7,5860.7,3.1233333333333335
2310,1,Femenino,1,0,0,8,1,0,Fiber optic,0,0,1,0,1,1,Mensual,1,Tarjeta de crédito (automático),94.45,742.95,3.1483333333333334
2311,0,Femenino,1,1,0,72,1,1,DSL,1,1,1,1,1,1,Bianual,0,Tarjeta de crédito (automático),89.1,6352.4,2.9699999999999998
2312,0,Masculino,0,0,0,24,1,0,DSL,0,0,0,1,0,0,Mensual,1,Tarjeta de crédito (automático),51.1,1269.6,1.7033333333333334
2313,0,Masculino,1,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Mensual,0,Factura electrónica,69.35,261.65,2.3116666666666665
2314,1,Masculino,0,0,0,26,1,1,Fiber optic,0,0,0,0,0,1,Mensual,1,Factura electrónica,83.95,2254.2,2.7983333333333333
2315,0,Femenino,0,1,0,66,1,1,Fiber optic,1,1,0,1,0,0,Anual,0,Factura electrónica,89.0,5898.6,2.966666666666667
2316,0,Femenino,0,1,1,65,1,1,DSL,1,1,1,1,1,1,Bianual,0,Débito automático,91.55,5963.95,3.0516666666666667
2317,0,Femenino,0,0,0,34,1,0,DSL,1,0,1,1,1,1,Anual,1,Débito automático,79.95,2727.3,2.665
2318,0,Femenino,0,1,1,45,1,0,DSL,1,0,1,1,1,1,Bianual,1,Factura por correo,81.0,3533.6,2.7
2319,0,Femenino,0,1,1,71,1,1,Fiber optic,1,1,1,0,1,0,Bianual,1,Tarjeta de crédito (automático),99.0,7061.65,3.3
2320,1,Masculino,0,0,0,18,1,1,DSL,0,0,1,1,1,1,Anual,1,Tarjeta de crédito (automático),82.0,1425.45,2.7333333333333334
2321,0,Masculino,0,0,0,2,1,0,DSL,0,0,0,1,1,1,Mensual,0,Factura electrónica,70.3,132.4,2.3433333333333333
2322,1,Masculino,0,1,0,8,1,0,Fiber optic,1,0,0,0,0,0,Mensual,1,Factura electrónica,74.5,609.9,2.4833333333333334
2323,1,Femenino,0,1,1,3,0,0,DSL,0,0,0,1,0,0,Mensual,1,Factura por correo,31.0,95.05,1.0333333333333334
2324,0,Femenino,0,1,0,12,1,0,No,0,0,0,0,0,0,Bianual,1,Factura electrónica,20.05,264.55,0.6683333333333333
2325,0,Femenino,0,0,0,16,1,0,No,0,0,0,0,0,0,Anual,0,Factura por correo,20.1,296.15,0.67
2326,0,Femenino,1,0,0,72,1,1,Fiber optic,1,1,0,1,1,1,Bianual,1,Débito automático,110.1,7746.7,3.67
2327,1,Femenino,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Mensual,1,Factura electrónica,70.25,70.25,2.341666666666667
2328,0,Masculino,0,0,0,1,1,0,No,0,0,0,0,0,0,Mensual,0,Factura por correo,20.2,20.2,0.6733333333333333
2329,1,Masculino,1,1,0,10,1,1,Fiber optic,0,0,0,0,0,1,Mensual,0,Factura electrónica,85.55,851.75,2.8516666666666666
2330,0,Femenino,0,0,0,62,0,0,DSL,0,1,1,0,0,1,Bianual,1,Tarjeta de crédito (automático),43.6,2748.7,1.4533333333333334
2331,1,Masculino,0,0,0,4,1,1,Fiber optic,0,1,0,0,0,0,Mensual,0,Factura electrónica,78.45,330.05,2.615
2332,0,Masculino,0,0,0,53,1,1,No,0,0,0,0,0,0,Anual,0,Débito automático,24.05,1301.9,0.8016666666666666
2333,0,Femenino,0,1,1,52,1,0,Fiber optic,1,0,1,0,1,1,Anual,0,Factura electrónica,100.3,5244.45,3.3433333333333333
2334,1,Masculino,1,0,0,19,1,1,Fiber optic,0,1,0,0,1,0,Mensual,1,Factura electrónica,88.2,1775.8,2.94
2335,0,Masculino,0,0,1,18,1,0,DSL,0,0,0,0,0,0,Mensual,1,Tarjeta de crédito (automático),45.65,747.2,1.5216666666666667
2336,0,Masculino,1,1,0,51,0,0,DSL,0,1,0,0,0,0,Mensual,1,Tarjeta de crédito (automático),29.45,1459.35,0.9816666666666667
2337,0,Masculino,1,0,0,6,1,0,DSL,0,0,0,0,0,0,Mensual,0,Tarjeta de crédito (automático),44.7,276.5,1.49
2338,0,Masculino,1,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,Bianual,0,Débito automático,113.8,7845.8,3.7933333333333334
